,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
210,2021-01-13,693.9043108316101,612.3263929312168,778.5928354230206,693.9043108316102,693.9043108316102,-3.507489539126761,-3.507489539126761,-3.507489539126761,-3.507489539126761,-3.507489539126761,-3.507489539126761,0.0,0.0,0.0,690.3968212924834
211,2021-01-14,696.361827217721,609.5445093474382,775.4878344181367,696.361827217721,696.361827217721,-3.8556350999701117,-3.8556350999701117,-3.8556350999701117,-3.8556350999701117,-3.8556350999701117,-3.8556350999701117,0.0,0.0,0.0,692.506192117751
212,2021-01-15,698.8193436038322,608.0806087202836,771.18913126013,698.8193436038322,698.8193436038322,-7.76138543760192,-7.76138543760192,-7.76138543760192,-7.76138543760192,-7.76138543760192,-7.76138543760192,0.0,0.0,0.0,691.0579581662303
213,2021-01-19,708.6494091482762,623.5490140843829,788.7547652031253,708.6494091482762,708.6494091482762,-2.414034352846455,-2.414034352846455,-2.414034352846455,-2.414034352846455,-2.414034352846455,-2.414034352846455,0.0,0.0,0.0,706.2353747954297
214,2021-01-20,711.1069255343871,624.712869977471,793.3390094547553,711.1069255343871,711.1069255343871,-3.5074895391279455,-3.5074895391279455,-3.5074895391279455,-3.5074895391279455,-3.5074895391279455,-3.5074895391279455,0.0,0.0,0.0,707.5994359952591
215,2021-01-21,713.5644419204981,618.7292795315678,789.0116844815889,713.5644419204981,713.5644419204981,-3.8556350999777806,-3.8556350999777806,-3.8556350999777806,-3.8556350999777806,-3.8556350999777806,-3.8556350999777806,0.0,0.0,0.0,709.7088068205203
216,2021-01-22,716.0219583066091,624.0583579335295,795.5409640698098,716.0219583066091,716.0219583066091,-7.761385437638767,-7.761385437638767,-7.761385437638767,-7.761385437638767,-7.761385437638767,-7.761385437638767,0.0,0.0,0.0,708.2605728689704
217,2021-01-25,723.3945074649421,631.2256190525474,804.1253340596087,723.3945074649421,723.3945074649421,-5.874278874874855,-5.874278874874855,-5.874278874874855,-5.874278874874855,-5.874278874874855,-5.874278874874855,0.0,0.0,0.0,717.5202285900672
218,2021-01-26,725.8520238510531,631.4010979147843,808.6789847291827,725.8520238510532,725.8520238510532,-2.414034352850688,-2.414034352850688,-2.414034352850688,-2.414034352850688,-2.414034352850688,-2.414034352850688,0.0,0.0,0.0,723.4379894982025
219,2021-01-27,728.3095402371641,638.4606874253438,814.1958362471264,728.3095402371641,728.3095402371641,-3.5074895391230587,-3.5074895391230587,-3.5074895391230587,-3.5074895391230587,-3.5074895391230587,-3.5074895391230587,0.0,0.0,0.0,724.8020506980411
220,2021-01-28,730.767056623275,639.263798634932,805.0706719176555,730.767056623275,730.767056623275,-3.855635099985449,-3.855635099985449,-3.855635099985449,-3.855635099985449,-3.855635099985449,-3.855635099985449,0.0,0.0,0.0,726.9114215232896
221,2021-01-29,733.2245730093861,637.1812074673267,815.8512322944057,733.2245730093861,733.2245730093861,-7.761385437643372,-7.761385437643372,-7.761385437643372,-7.761385437643372,-7.761385437643372,-7.761385437643372,0.0,0.0,0.0,725.4631875717427
222,2021-02-01,740.5971221677191,654.6436820793257,818.442428780397,740.5971221677191,740.5971221677191,-5.874278874887806,-5.874278874887806,-5.874278874887806,-5.874278874887806,-5.874278874887806,-5.874278874887806,0.0,0.0,0.0,734.7228432928314
223,2021-02-02,743.05463855383,650.6423322092929,825.0131688004865,743.05463855383,743.05463855383,-2.414034352870742,-2.414034352870742,-2.414034352870742,-2.414034352870742,-2.414034352870742,-2.414034352870742,0.0,0.0,0.0,740.6406042009593
224,2021-02-03,745.5121549399411,657.4440070218,822.7316668605577,745.5121549399411,745.5121549399411,-3.5074895391260092,-3.5074895391260092,-3.5074895391260092,-3.5074895391260092,-3.5074895391260092,-3.5074895391260092,0.0,0.0,0.0,742.004665400815
225,2021-02-04,747.969671326052,649.883010707504,822.9044632997231,747.969671326052,747.969671326052,-3.8556350999842746,-3.8556350999842746,-3.8556350999842746,-3.8556350999842746,-3.8556350999842746,-3.8556350999842746,0.0,0.0,0.0,744.1140362260677
226,2021-02-05,750.4271877121631,651.3809970552509,821.657329842193,750.4271877121631,750.4271877121631,-7.76138543761257,-7.76138543761257,-7.76138543761257,-7.76138543761257,-7.76138543761257,-7.76138543761257,0.0,0.0,0.0,742.6658022745505
227,2021-02-08,757.799736870496,665.1374671651794,839.4129837555738,757.799736870496,757.799736870496,-5.874278874900759,-5.874278874900759,-5.874278874900759,-5.874278874900759,-5.874278874900759,-5.874278874900759,0.0,0.0,0.0,751.9254579955953
228,2021-02-09,760.2572532566071,675.1976788476609,843.4022216622952,760.2572532566071,760.2572532566071,-2.4140343528629478,-2.4140343528629478,-2.4140343528629478,-2.4140343528629478,-2.4140343528629478,-2.4140343528629478,0.0,0.0,0.0,757.8432189037442
229,2021-02-10,762.7147696427181,669.2936252051661,847.0815939830921,762.7147696427181,762.7147696427181,-3.507489539125426,-3.507489539125426,-3.507489539125426,-3.507489539125426,-3.507489539125426,-3.507489539125426,0.0,0.0,0.0,759.2072801035927
230,2021-02-11,765.1722860288291,675.4874048623514,848.9274252511525,765.1722860288291,765.1722860288291,-3.8556351000007876,-3.8556351000007876,-3.8556351000007876,-3.8556351000007876,-3.8556351000007876,-3.8556351000007876,0.0,0.0,0.0,761.3166509288284
231,2021-02-12,767.6298024149401,673.1602130328109,844.1097074786272,767.6298024149401,767.6298024149401,-7.761385437617173,-7.761385437617173,-7.761385437617173,-7.761385437617173,-7.761385437617173,-7.761385437617173,0.0,0.0,0.0,759.8684169773229
232,2021-02-16,777.459867959384,684.8589673845214,858.8844133694641,777.459867959384,777.459867959384,-2.4140343528551527,-2.4140343528551527,-2.4140343528551527,-2.4140343528551527,-2.4140343528551527,-2.4140343528551527,0.0,0.0,0.0,775.0458336065288
233,2021-02-17,779.9173843454951,689.9548729720751,861.75994144314,779.9173843454951,779.9173843454951,-3.507489539124843,-3.507489539124843,-3.507489539124843,-3.507489539124843,-3.507489539124843,-3.507489539124843,0.0,0.0,0.0,776.4098948063702
234,2021-02-18,782.3749007316061,692.967837185956,859.5315444597993,782.3749007316061,782.3749007316061,-3.8556350999684628,-3.8556350999684628,-3.8556350999684628,-3.8556350999684628,-3.8556350999684628,-3.8556350999684628,0.0,0.0,0.0,778.5192656316376
235,2021-02-19,784.832417117717,692.6239043089975,866.2224692340171,784.832417117717,784.832417117717,-7.761385437604075,-7.761385437604075,-7.761385437604075,-7.761385437604075,-7.761385437604075,-7.761385437604075,0.0,0.0,0.0,777.0710316801129
236,2021-02-22,792.2049662760501,706.1635888584534,872.8378059936485,792.2049662760501,792.2049662760501,-5.874278874926662,-5.874278874926662,-5.874278874926662,-5.874278874926662,-5.874278874926662,-5.874278874926662,0.0,0.0,0.0,786.3306874011234
237,2021-02-23,794.662482662161,709.3912569165834,879.6161569162801,794.662482662161,794.662482662161,-2.414034352887235,-2.414034352887235,-2.414034352887235,-2.414034352887235,-2.414034352887235,-2.414034352887235,0.0,0.0,0.0,792.2484483092737
238,2021-02-24,797.119999048272,709.6371653979095,880.1859463357939,797.119999048272,797.119999048272,-3.5074895391277923,-3.5074895391277923,-3.5074895391277923,-3.5074895391277923,-3.5074895391277923,-3.5074895391277923,0.0,0.0,0.0,793.6125095091442
239,2021-02-25,799.577515434383,711.2816690272306,877.3851544060165,799.577515434383,799.577515434383,-3.855635099976132,-3.855635099976132,-3.855635099976132,-3.855635099976132,-3.855635099976132,-3.855635099976132,0.0,0.0,0.0,795.7218803344069
240,2021-02-26,802.0350318204942,708.7772850339236,881.5960273721994,802.0350318204942,802.0350318204942,-7.761385437590976,-7.761385437590976,-7.761385437590976,-7.761385437590976,-7.761385437590976,-7.761385437590976,0.0,0.0,0.0,794.2736463829032
241,2021-03-01,809.407580978827,720.5696042570817,884.9274422485624,809.407580978827,809.407580978827,-5.874278874873333,-5.874278874873333,-5.874278874873333,-5.874278874873333,-5.874278874873333,-5.874278874873333,0.0,0.0,0.0,803.5333021039537
242,2021-03-02,811.8650973649382,725.1589703021971,898.0969815701665,811.8650973649383,811.8650973649383,-2.4140343528794403,-2.4140343528794403,-2.4140343528794403,-2.4140343528794403,-2.4140343528794403,-2.4140343528794403,0.0,0.0,0.0,809.4510630120587
243,2021-03-03,814.3226137510491,727.0216018665628,895.868787191404,814.3226137510491,814.3226137510491,-3.50748953912721,-3.50748953912721,-3.50748953912721,-3.50748953912721,-3.50748953912721,-3.50748953912721,0.0,0.0,0.0,810.8151242119219
244,2021-03-04,816.78013013716,725.2739219391823,898.5986651076522,816.78013013716,816.78013013716,-3.855635099974959,-3.855635099974959,-3.855635099974959,-3.855635099974959,-3.855635099974959,-3.855635099974959,0.0,0.0,0.0,812.924495037185
245,2021-03-05,819.237646523271,725.9856290351433,901.5285524456742,819.237646523271,819.237646523271,-7.7613854376278235,-7.7613854376278235,-7.7613854376278235,-7.7613854376278235,-7.7613854376278235,-7.7613854376278235,0.0,0.0,0.0,811.4762610856432
246,2021-03-08,826.6101956816041,737.9310741299029,906.3658473294588,826.6101956816041,826.6101956816041,-5.874278874886285,-5.874278874886285,-5.874278874886285,-5.874278874886285,-5.874278874886285,-5.874278874886285,0.0,0.0,0.0,820.7359168067178
247,2021-03-09,829.067712067715,739.7835197219612,913.3832930134499,829.067712067715,829.067712067715,-2.4140343528716453,-2.4140343528716453,-2.4140343528716453,-2.4140343528716453,-2.4140343528716453,-2.4140343528716453,0.0,0.0,0.0,826.6536777148433
248,2021-03-10,831.5252284538261,741.4614062006432,911.1263229259259,831.5252284538261,831.5252284538261,-3.5074895391283945,-3.5074895391283945,-3.5074895391283945,-3.5074895391283945,-3.5074895391283945,-3.5074895391283945,0.0,0.0,0.0,828.0177389146977
249,2021-03-11,833.982744839937,740.3704587433335,912.3150585680376,833.982744839937,833.982744839937,-3.8556350999914715,-3.8556350999914715,-3.8556350999914715,-3.8556350999914715,-3.8556350999914715,-3.8556350999914715,0.0,0.0,0.0,830.1271097399456
250,2021-03-12,836.440261226048,742.5302774977638,917.6154993156124,836.440261226048,836.440261226048,-7.76138543763243,-7.76138543763243,-7.76138543763243,-7.76138543763243,-7.76138543763243,-7.76138543763243,0.0,0.0,0.0,828.6788757884157
251,2021-03-13,838.8977776121591,761.3451762284699,935.9606626373377,838.8977776121591,838.8977776121591,11.70641165092956,11.70641165092956,11.70641165092956,11.70641165092956,11.70641165092956,11.70641165092956,0.0,0.0,0.0,850.6041892630886
252,2021-03-14,841.35529399827,769.2041108842907,938.3867118199335,841.35529399827,841.35529399827,11.706411653483727,11.706411653483727,11.706411653483727,11.706411653483727,11.706411653483727,11.706411653483727,0.0,0.0,0.0,853.0617056517538
253,2021-03-15,843.812810384381,754.8190523382937,924.3133083873024,843.812810384381,843.812810384381,-5.874278874899236,-5.874278874899236,-5.874278874899236,-5.874278874899236,-5.874278874899236,-5.874278874899236,0.0,0.0,0.0,837.9385315094818
254,2021-03-16,846.2703267704918,765.5909029728076,937.172141870966,846.2681999119858,846.2827530448122,-2.41403435286385,-2.41403435286385,-2.41403435286385,-2.41403435286385,-2.41403435286385,-2.41403435286385,0.0,0.0,0.0,843.856292417628
255,2021-03-17,848.7278431566031,757.9251365214234,931.5476487134259,848.709181992086,848.7644228598825,-3.507489539125274,-3.507489539125274,-3.507489539125274,-3.507489539125274,-3.507489539125274,-3.507489539125274,0.0,0.0,0.0,845.2203536174778
256,2021-03-18,851.1853595427141,765.1895856158717,935.3912603616163,851.145857150826,851.2569940174546,-3.8556350999902964,-3.8556350999902964,-3.8556350999902964,-3.8556350999902964,-3.8556350999902964,-3.8556350999902964,0.0,0.0,0.0,847.3297244427238
257,2021-03-19,853.642875928825,758.5895723718193,938.3007735219824,853.5756191229415,853.7392459834759,-7.76138543761933,-7.76138543761933,-7.76138543761933,-7.76138543761933,-7.76138543761933,-7.76138543761933,0.0,0.0,0.0,845.8814904912057
258,2021-03-20,856.100392314936,781.3690339501047,955.4006160431353,856.014157746283,856.2258288130267,11.706411650957127,11.706411650957127,11.706411650957127,11.706411650957127,11.706411650957127,11.706411650957127,0.0,0.0,0.0,867.8068039658931
259,2021-03-21,858.557908701047,784.4675171546039,961.2021315736388,858.4372209848307,858.7184674414957,11.706411653480124,11.706411653480124,11.706411653480124,11.706411653480124,11.706411653480124,11.706411653480124,0.0,0.0,0.0,870.2643203545272
260,2021-03-22,861.0154250871581,773.1274715575466,947.0243080658328,860.8504957942539,861.2231037944646,-5.874278874865814,-5.874278874865814,-5.874278874865814,-5.874278874865814,-5.874278874865814,-5.874278874865814,0.0,0.0,0.0,855.1411462122923
261,2021-03-23,863.4729414732691,778.7330232577656,944.6780527710362,863.2597132489008,863.7333927651853,-2.414034352868083,-2.414034352868083,-2.414034352868083,-2.414034352868083,-2.414034352868083,-2.414034352868083,0.0,0.0,0.0,861.058907120401
262,2021-03-24,865.9304578593799,775.425219886554,945.2979578130369,865.6764079931775,866.2148246171389,-3.5074895391264573,-3.5074895391264573,-3.5074895391264573,-3.5074895391264573,-3.5074895391264573,-3.5074895391264573,0.0,0.0,0.0,862.4229683202534
263,2021-03-25,868.387974245491,782.7372922054874,957.2324154320897,868.0876733441927,868.7222538802909,-3.8556350999891214,-3.8556350999891214,-3.8556350999891214,-3.8556350999891214,-3.8556350999891214,-3.8556350999891214,0.0,0.0,0.0,864.5323391455019
264,2021-03-26,870.845490631602,775.9854704512616,951.0840868155976,870.5110146458974,871.2273184109642,-7.761385437606231,-7.761385437606231,-7.761385437606231,-7.761385437606231,-7.761385437606231,-7.761385437606231,0.0,0.0,0.0,863.0841051939958
265,2021-03-27,873.3030070177131,800.0015175573524,964.2169566191644,872.9258469382942,873.7375365921681,11.706411650961645,11.706411650961645,11.706411650961645,11.706411650961645,11.706411650961645,11.706411650961645,0.0,0.0,0.0,885.0094186686747
266,2021-03-28,875.760523403824,800.7332455863198,976.3826434536713,875.3275374280371,876.249019753422,11.706411653526255,11.706411653526255,11.706411653526255,11.706411653526255,11.706411653526255,11.706411653526255,0.0,0.0,0.0,887.4669350573503
267,2021-03-29,878.218039789935,784.7689609978605,959.3825454409022,877.713453681831,878.7626704486718,-5.8742788748588595,-5.8742788748588595,-5.8742788748588595,-5.8742788748588595,-5.8742788748588595,-5.8742788748588595,0.0,0.0,0.0,872.3437609150761
268,2021-03-30,880.675556176046,793.2556125925844,969.0128438795296,880.102587632816,881.277229759314,-2.4140343528482604,-2.4140343528482604,-2.4140343528482604,-2.4140343528482604,-2.4140343528482604,-2.4140343528482604,0.0,0.0,0.0,878.2615218231978
269,2021-03-31,883.1330725621569,801.0706287770984,961.7785489643877,882.5127588084646,883.7950856992849,-3.5074895391258742,-3.5074895391258742,-3.5074895391258742,-3.5074895391258742,-3.5074895391258742,-3.5074895391258742,0.0,0.0,0.0,879.625583023031
270,2021-04-01,885.5905889482677,795.4393434705396,975.3293338216766,884.9071717541009,886.3130799781152,-3.8556351000056353,-3.8556351000056353,-3.8556351000056353,-3.8556351000056353,-3.8556351000056353,-3.8556351000056353,0.0,0.0,0.0,881.7349538482621
271,2021-04-02,888.048105334379,794.0567584381323,969.7878563702707,887.2995777807425,888.8440052098057,-7.761385437643076,-7.761385437643076,-7.761385437643076,-7.761385437643076,-7.761385437643076,-7.761385437643076,0.0,0.0,0.0,880.2867198967359
272,2021-04-03,890.5056217204899,810.4392292522572,993.9265308594685,889.6985045247949,891.3756985540234,11.706411650966158,11.706411650966158,11.706411650966158,11.706411650966158,11.706411650966158,11.706411650966158,0.0,0.0,0.0,902.2120333714561
273,2021-04-04,892.9631381066009,822.0612466729627,988.2342138300996,892.0981056622443,893.9003087591634,11.70641165352265,11.70641165352265,11.70641165352265,11.70641165352265,11.70641165352265,11.70641165352265,0.0,0.0,0.0,904.6695497601236
274,2021-04-05,895.420654492712,799.7221381542665,969.6603212598568,894.475135959549,896.4856928387746,-5.8742788748917185,-5.8742788748917185,-5.8742788748917185,-5.8742788748917185,-5.8742788748917185,-5.8742788748917185,0.0,0.0,0.0,889.5463756178202
275,2021-04-06,897.878170878823,808.3608668201701,988.814434477595,896.8608334659144,899.0277384657455,-2.414034352852495,-2.414034352852495,-2.414034352852495,-2.414034352852495,-2.414034352852495,-2.414034352852495,0.0,0.0,0.0,895.4641365259705
276,2021-04-07,900.335687264934,814.5153324585715,979.94409704553,899.2611565955611,901.547897031524,-3.5074895391270586,-3.5074895391270586,-3.5074895391270586,-3.5074895391270586,-3.5074895391270586,-3.5074895391270586,0.0,0.0,0.0,896.828197725807
277,2021-04-08,902.7932036510448,813.9627359514323,988.8870237371656,901.6565042630544,904.0758668403884,-3.8556350999733096,-3.8556350999733096,-3.8556350999733096,-3.8556350999733096,-3.8556350999733096,-3.8556350999733096,0.0,0.0,0.0,898.9375685510715
278,2021-04-09,905.2507200371557,811.9397500062854,985.769348782268,904.038007537152,906.6035829094296,-7.761385437647681,-7.761385437647681,-7.761385437647681,-7.761385437647681,-7.761385437647681,-7.761385437647681,0.0,0.0,0.0,897.489334599508
279,2021-04-10,907.7082364232667,830.5785364339215,1010.7892936846023,906.4183588096561,909.1217027627788,11.706411650970674,11.706411650970674,11.706411650970674,11.706411650970674,11.706411650970674,11.706411650970674,0.0,0.0,0.0,919.4146480742374
280,2021-04-11,910.165752809378,841.2550685462113,1001.697446195579,908.8010385100421,911.6387079959186,11.706411653495206,11.706411653495206,11.706411653495206,11.706411653495206,11.706411653495206,11.706411653495206,0.0,0.0,0.0,921.8721644628732
